+0000.5000000000000006,+0000.0000000000000000,+0000.5000000000000002
+0000.4999499954164756,+0000.0000500045835248,+0000.5000000000000001
+0000.4998000016695681,+0000.0001999983304323,+0000.5000000000000002
+0000.4995500787622769,+0000.0004499212377237,+0000.5000000000000003
+0000.4992003266729288,+0000.0007996733270718,+0000.5000000000000001
+0000.4987508853151842,+0000.0012491146848161,+0000.5000000000000000
+0000.4982019344820673,+0000.0017980655179334,+0000.5000000000000003
+0000.4975536937740393,+0000.0024463062259613,+0000.5000000000000001
+0000.4968064225111535,+0000.0031935774888468,+0000.5000000000000001
+0000.4959604196293170,+0000.0040395803706837,+0000.5000000000000002
+0000.4950160235607027,+0000.0049839764392978,+0000.5000000000000003
+0000.4939736120983681,+0000.0060263879016323,+0000.5000000000000003
+0000.4928336022451210,+0000.0071663977548792,+0000.5000000000000003
+0000.4915964500467059,+0000.0084035499532948,+0000.5000000000000001
+0000.4902626504093649,+0000.0097373495906356,+0000.5000000000000002
+0000.4888327369018617,+0000.0111672630981387,+0000.5000000000000001
+0000.4873072815420315,+0000.0126927184579690,+0000.5000000000000002
+0000.4856868945679539,+0000.0143131054320464,+0000.5000000000000003
+0000.4839722241938353,+0000.0160277758061650,+0000.5000000000000003
+0000.4821639563506992,+0000.0178360436493012,+0000.5000000000000000
+0000.4802628144119890,+0000.0197371855880113,+0000.5000000000000002
+0000.4782695589041915,+0000.0217304410958088,+0000.5000000000000001
+0000.4761849872025987,+0000.0238150127974019,+0000.5000000000000002
+0000.4740099332123285,+0000.0259900667876720,+0000.5000000000000002
+0000.4717452670347329,+0000.0282547329652678,+0000.5000000000000003
+0000.4693918946193240,+0000.0306081053806765,+0000.5000000000000003
+0000.4669507574013617,+0000.0330492425986389,+0000.5000000000000002
+0000.4644228319252451,+0000.0355771680747554,+0000.5000000000000002
+0000.4618091294538600,+0000.0381908705461404,+0000.5000000000000002
+0000.4591106955640337,+0000.0408893044359667,+0000.5000000000000002
+0000.4563286097282698,+0000.0436713902717306,+0000.5000000000000002
+0000.4534639848829158,+0000.0465360151170847,+0000.5000000000000002
+0000.4505179669829505,+0000.0494820330170498,+0000.5000000000000002
+0000.4474917345435602,+0000.0525082654564402,+0000.5000000000000003
+0000.4443864981686858,+0000.0556135018313147,+0000.5000000000000003
+0000.4412035000667412,+0000.0587964999332594,+0000.5000000000000001
+0000.4379440135536817,+0000.0620559864463187,+0000.5000000000000003
+0000.4346093425436340,+0000.0653906574563667,+0000.5000000000000002
+0000.4312008210272738,+0000.0687991789727265,+0000.5000000000000001
+0000.4277198125381980,+0000.0722801874618026,+0000.5000000000000002
+0000.4241677096074401,+0000.0758322903925604,+0000.5000000000000002
+0000.4205459332064229,+0000.0794540667935775,+0000.5000000000000003
+0000.4168559321785123,+0000.0831440678214880,+0000.5000000000000002
+0000.4130991826594214,+0000.0869008173405788,+0000.5000000000000003
+0000.4092771874867162,+0000.0907228125132842,+0000.5000000000000003
+0000.4053914755986060,+0000.0946085244013944,+0000.5000000000000002
+0000.4014436014223337,+0000.0985563985776667,+0000.5000000000000002
+0000.3974351442523269,+0000.1025648557476735,+0000.5000000000000002
+0000.3933677076184380,+0000.1066322923815623,+0000.5000000000000002
+0000.3892429186444677,+0000.1107570813555326,+0000.5000000000000003
+0000.3850624273972512,+0000.1149375726027492,+0000.5000000000000004
+0000.3808279062265798,+0000.1191720937734205,+0000.5000000000000002
+0000.3765410490961943,+0000.1234589509038062,+0000.5000000000000002
+0000.3722035709061377,+0000.1277964290938626,+0000.5000000000000003
+0000.3678172068067340,+0000.1321827931932663,+0000.5000000000000004
+0000.3633837115044645,+0000.1366162884955358,+0000.5000000000000002
+0000.3589048585600152,+0000.1410951414399852,+0000.5000000000000002
+0000.3543824396787967,+0000.1456175603212035,+0000.5000000000000004
+0000.3498182639941910,+0000.1501817360058094,+0000.5000000000000002
+0000.3452141573438314,+0000.1547858426561688,+0000.5000000000000002
+0000.3405719615392044,+0000.1594280384607958,+0000.5000000000000003
+0000.3358935336288477,+0000.1641064663711525,+0000.5000000000000003
+0000.3311807451554817,+0000.1688192548445186,+0000.5000000000000003
+0000.3264354814073001,+0000.1735645185927002,+0000.5000000000000003
+0000.3216596406638042,+0000.1783403593361960,+0000.5000000000000002
+0000.3168551334364129,+0000.1831448665635874,+0000.5000000000000003
+0000.3120238817041914,+0000.1879761182958090,+0000.5000000000000002
+0000.3071678181449808,+0000.1928321818550195,+0000.5000000000000004
+0000.3022888853622746,+0000.1977111146377257,+0000.5000000000000004
