+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.9999999999999987
+0000.0000010000561263,+0000.0000000000248446,+0000.0000000000001066,+0000.9999989999189214
+0000.0000039994036198,+0000.0000000003908098,+0000.0000000000060269,+0000.9999960001995422
+0000.0000089956141817,+0000.0000000019367767,+0000.0000000000558786,+0000.9999910023931619
+0000.0000159847130306,+0000.0000000060087413,+0000.0000000002365209,+0000.9999840090417064
+0000.0000249611919056,+0000.0000000145045117,+0000.0000000006361461,+0000.9999750236674357
+0000.0000359179616179,+0000.0000000299544912,+0000.0000000012854223,+0000.9999640507984677
+0000.0000488463167073,+0000.0000000554895693,+0000.0000000022026485,+0000.9999510959910742
+0000.0000637359883224,+0000.0000000946687843,+0000.0000000035380256,+0000.9999361658048663
+0000.0000805752690573,+0000.0000001513596215,+0000.0000000056354669,+0000.9999192677358535
+0000.0000993511059023,+0000.0000002298688062,+0000.0000000088633807,+0000.9999004101619096
+0000.0001200490816749,+0000.0000003352263139,+0000.0000000133456975,+0000.9998796023463125
+0000.0001426533286572,+0000.0000004732598932,+0000.0000000189306987,+0000.9998568544807491
+0000.0001671465098362,+0000.0000006502499906,+0000.0000000255425491,+0000.9998321776976231
+0000.0001935099522302,+0000.0000008724482526,+0000.0000000335959224,+0000.9998055840035942
+0000.0002217238619083,+0000.0000011460152292,+0000.0000000439566919,+0000.9997770861661691
+0000.0002517674528572,+0000.0000014775614613,+0000.0000000573460738,+0000.9997466976396070
+0000.0002836188981970,+0000.0000018747634305,+0000.0000000737566949,+0000.9997144325816760
+0000.0003172551989774,+0000.0000023462864440,+0000.0000000925973703,+0000.9996803059172071
+0000.0003526521706153,+0000.0000029008963958,+0000.0000001135868238,+0000.9996443333461641
+0000.0003897846465629,+0000.0000035465923034,+0000.0000001375204278,+0000.9996065312407050
+0000.0004286267799260,+0000.0000042907564023,+0000.0000001659764593,+0000.9995669164872107
+0000.0004691522098648,+0000.0000051413329297,+0000.0000002000652476,+0000.9995255063919573
+0000.0005113339827200,+0000.0000061078452450,+0000.0000002394608457,+0000.9994823187111884
+0000.0005551443689178,+0000.0000072010131424,+0000.0000002828790725,+0000.9994373717388660
+0000.0006005548412484,+0000.0000084311083969,+0000.0000003297330143,+0000.9993906843173395
+0000.0006475363359151,+0000.0000098066503362,+0000.0000003813092012,+0000.9993422757045467
+0000.0006960596343493,+0000.0000113349307433,+0000.0000004400600295,+0000.9992921653748770
+0000.0007460955669433,+0000.0000130240390068,+0000.0000005074891408,+0000.9992403729049080
+0000.0007976149034379,+0000.0000148843252284,+0000.0000005827539924,+0000.9991869180173412
+0000.0008505881102811,+0000.0000169275551814,+0000.0000006636375726,+0000.9991318206969639
+0000.0009049853060106,+0000.0000191643198516,+0000.0000007491626346,+0000.9990751012115022
+0000.0009607765645184,+0000.0000216022686812,+0000.0000008412100384,+0000.9990167799567609
+0000.0010179323684922,+0000.0000242471725897,+0000.0000009432380646,+0000.9989568772208528
+0000.0010764238490648,+0000.0000271059791196,+0000.0000010571208326,+0000.9988954130509816
+0000.0011362226446421,+0000.0000301887421401,+0000.0000011813012962,+0000.9988324073119204
+0000.0011973005910884,+0000.0000335071609240,+0000.0000013124136971,+0000.9987678798342896
+0000.0012596296388362,+0000.0000370708823623,+0000.0000014490252736,+0000.9987018504535268
+0000.0013231821817818,+0000.0000408852706443,+0000.0000015937060057,+0000.9986343388415669
+0000.0013879315723838,+0000.0000449531656747,+0000.0000017510222120,+0000.9985653642397287
+0000.0014538523953170,+0000.0000492791214036,+0000.0000019231754374,+0000.9984949453078410
+0000.0015209202944067,+0000.0000538717999318,+0000.0000021077078837,+0000.9984231001977770
+0000.0015891115887782,+0000.0000587417507120,+0000.0000022999226905,+0000.9983498467378183
+0000.0016584031364680,+0000.0000638964766958,+0000.0000024978891290,+0000.9982752024977065
+0000.0017287726718233,+0000.0000693377606090,+0000.0000027049518036,+0000.9981991846157627
+0000.0018001993717266,+0000.0000750642629877,+0000.0000029268591917,+0000.9981218095060931
+0000.0018726641615680,+0000.0000810770621715,+0000.0000031660849551,+0000.9980430926913038
+0000.0019461495111496,+0000.0000873824903617,+0000.0000034191074133,+0000.9979630488910745
+0000.0020206389714053,+0000.0000939890246851,+0000.0000036797582000,+0000.9978816922457086
+0000.0020961169702858,+0000.0001009010240097,+0000.0000039455909173,+0000.9977990364147861
+0000.0021725691418517,+0000.0001081156495597,+0000.0000042208000375,+0000.9977150944085504
+0000.0022499829333460,+0000.0001156264269354,+0000.0000045123647146,+0000.9976298782750032
+0000.0023283479427539,+0000.0001234301685751,+0000.0000048229716155,+0000.9975433989170550
+0000.0024076556863520,+0000.0001315302126277,+0000.0000051479057634,+0000.9974556661952561
+0000.0024878990527642,+0000.0001399323192473,+0000.0000054794353547,+0000.9973666891926325
+0000.0025690720186438,+0000.0001486370218872,+0000.0000058146058463,+0000.9972764763536216
+0000.0026511699537896,+0000.0001576361929047,+0000.0000061585252713,+0000.9971850353280330
+0000.0027341902597904,+0000.0001669176677959,+0000.0000065194292416,+0000.9970923726431715
+0000.0028181327399844,+0000.0001764735917060,+0000.0000069001627979,+0000.9969984935055110
+0000.0029029993436699,+0000.0001863040097337,+0000.0000072947309811,+0000.9969034019156146
+0000.0029887935369768,+0000.0001964116887955,+0000.0000076937992290,+0000.9968071009749981
+0000.0030755199282774,+0000.0002067930645598,+0000.0000080939362743,+0000.9967095930708875
+0000.0031631845354823,+0000.0002174345102850,+0000.0000085012140523,+0000.9966108797401799
+0000.0032517954485739,+0000.0002283180898955,+0000.0000089251305881,+0000.9965109613309419
