+0000.8607902847303501,+0000.0625179674947626,+0000.0025919184672377,+0000.0363133302464681,+0000.0363133302464812,+0000.0014611796509885,+0000.0000115379895825,+0000.0000004511741284
+0000.8517564979791417,+0000.0663900687145180,+0000.0026840163989490,+0000.0387397016426550,+0000.0387397016426689,+0000.0016752952414534,+0000.0000141642896821,+0000.0000005540909314
+0000.8425472868727408,+0000.0704275612049471,+0000.0026509411106819,+0000.0412224168600664,+0000.0412224168600813,+0000.0019114401523901,+0000.0000172612349655,+0000.0000006757041266
+0000.8331711110607964,+0000.0744430386398121,+0000.0026755307921949,+0000.0437588353544789,+0000.0437588353544947,+0000.0021709389541847,+0000.0000208915812200,+0000.0000008182628178
+0000.8236422046750801,+0000.0782924700939194,+0000.0028915279515803,+0000.0463462780354924,+0000.0463462780355092,+0000.0024551334669902,+0000.0000251235714597,+0000.0000009841699679
+0000.8139790052065331,+0000.0820205143954216,+0000.0032398114373294,+0000.0489820406610887,+0000.0489820406611064,+0000.0027653805334731,+0000.0000300308274369,+0000.0000011762776105
+0000.8041985503833244,+0000.0858144772443862,+0000.0035200283640971,+0000.0516634018886253,+0000.0516634018886440,+0000.0031030498477796,+0000.0000356924010040,+0000.0000013979821386
+0000.7943123412279838,+0000.0898056644237007,+0000.0035933825112617,+0000.0543876219548853,+0000.0543876219549050,+0000.0034695217995901,+0000.0000421931473870,+0000.0000016529802857
+0000.7843276659682237,+0000.0939200334466116,+0000.0035306715647599,+0000.0571519373031413,+0000.0571519373031620,+0000.0038661852818779,+0000.0000496242310042,+0000.0000019449012186
+0000.7742529933846169,+0000.0979376887973978,+0000.0035474000263396,+0000.0599535608760888,+0000.0599535608761105,+0000.0042944354602268,+0000.0000580833707447,+0000.0000022772084742
+0000.7641020906016059,+0000.1017080848776733,+0000.0037844398103166,+0000.0627896924895874,+0000.0627896924896103,+0000.0047556715645909,+0000.0000676746325885,+0000.0000026535340265
+0000.7538928397116543,+0000.1053017158085929,+0000.0041574962844559,+0000.0656575336196004,+0000.0656575336196243,+0000.0052512947755369,+0000.0000785080272942,+0000.0000030781532404
+0000.7436419561257424,+0000.1089366627201376,+0000.0044358271804567,+0000.0685542961223051,+0000.0685542961223301,+0000.0057827062186181,+0000.0000906994072473,+0000.0000035561031621
+0000.7333607904051490,+0000.1127481497278770,+0000.0044768911926010,+0000.0714772000143201,+0000.0714772000143462,+0000.0063513050067876,+0000.0001043708805618,+0000.0000040927583566
+0000.7230562631461078,+0000.1166363595488625,+0000.0043776139255585,+0000.0744234662391183,+0000.0744234662391456,+0000.0069584862577166,+0000.0001196513979664,+0000.0000046932455235
+0000.7127359213981769,+0000.1203543557724317,+0000.0043814133418648,+0000.0773903155978953,+0000.0773903155979237,+0000.0076056390802126,+0000.0001366768986173,+0000.0000053623128769
+0000.7024121078357914,+0000.1237524690326497,+0000.0046296255643710,+0000.0803749791642742,+0000.0803749791643038,+0000.0082941446085073,+0000.0001555897666126,+0000.0000061048634890
+0000.6921011764550312,+0000.1269292975280547,+0000.0050112591086692,+0000.0833747140119026,+0000.0833747140119333,+0000.0090253741777351,+0000.0001765380405235,+0000.0000069266661496
+0000.6818185732934027,+0000.1301291021332436,+0000.0052705025652271,+0000.0863868123681585,+0000.0863868123681903,+0000.0098006876564876,+0000.0001996751212647,+0000.0000078344940247
+0000.6715746096502887,+0000.1334850438173043,+0000.0052677222282703,+0000.0894085983682722,+0000.0894085983683052,+0000.0106214318551861,+0000.0002251602537059,+0000.0000088354586665
+0000.6613750040884688,+0000.1368711485505970,+0000.0051269755990285,+0000.0924374187398263,+0000.0924374187398605,+0000.0114889389114481,+0000.0002531592240996,+0000.0000099361466707
+0000.6512255691463051,+0000.1400197855106209,+0000.0051138539617101,+0000.0954706399518750,+0000.0954706399519103,+0000.0124045246404946,+0000.0002838443793421,+0000.0000111424577414
+0000.6411364044289737,+0000.1427892585985992,+0000.0053636796554837,+0000.0985056581526761,+0000.0985056581527127,+0000.0133694869480651,+0000.0003173936642865,+0000.0000124603992022
+0000.6311215165632595,+0000.1453072706374197,+0000.0057383910561506,+0000.1015399154310125,+0000.1015399154310502,+0000.0143851044233859,+0000.0003539893651565,+0000.0000138970925643
+0000.6211942954027562,+0000.1478386593249588,+0000.0059633131464990,+0000.1045709092243678,+0000.1045709092244067,+0000.0154526351321540,+0000.0003938176160673,+0000.0000154609287895
+0000.6113632891871331,+0000.1505087354417885,+0000.0059080542574189,+0000.1075961880063740,+0000.1075961880064141,+0000.0165733155057651,+0000.0004370689995980,+0000.0000171605955076
+0000.6016323551842263,+0000.1531660361023836,+0000.0057236266778653,+0000.1106133397777417,+0000.1106133397777831,+0000.0177483591986242,+0000.0004839394071929,+0000.0000190038741822
+0000.5920049509562541,+0000.1555292296152730,+0000.0056912619116769,+0000.1136199871243996,+0000.1136199871244423,+0000.0189789558925364,+0000.0005346299247076,+0000.0000209974507096
+0000.5824883249854146,+0000.1574711019553686,+0000.0059342169656104,+0000.1166137962525141,+0000.1166137962525579,+0000.0202662701647008,+0000.0005893453870760,+0000.0000231480367568
+0000.5730935394027159,+0000.1591481101455192,+0000.0062881666478978,+0000.1195924934529853,+0000.1195924934530303,+0000.0216114405640625,+0000.0006482926001688,+0000.0000254637336196
+0000.5638313663475104,+0000.1608392223441654,+0000.0064664491934624,+0000.1225538746666934,+0000.1225538746667396,+0000.0230155789227098,+0000.0007116796590092,+0000.0000279541997091
+0000.5547080932230734,+0000.1626564943930015,+0000.0063536962164204,+0000.1254958001711057,+0000.1254958001711532,+0000.0244797697756185,+0000.0007797167443352,+0000.0000306293052917
+0000.5457252889913546,+0000.1644246583250980,+0000.0061265064112880,+0000.1284161808962274,+0000.1284161808962761,+0000.0260050697279917,+0000.0008526172220592,+0000.0000334975297044
+0000.5368836815169176,+0000.1658560564666607,+0000.0060746496855869,+0000.1313129712163903,+0000.1313129712164402,+0000.0275925067369549,+0000.0009305974104987,+0000.0000365657505502
+0000.5281873203949652,+0000.1668436171896007,+0000.0063039140538471,+0000.1341841767734422,+0000.1341841767734934,+0000.0292430794430707,+0000.0010138746127248,+0000.0000398407588554
+0000.5196439939714042,+0000.1675708305955082,+0000.0066256810557851,+0000.1370278709109809,+0000.1370278709110332,+0000.0309577567266184,+0000.0011026647870452,+0000.0000433310416242
+0000.5112615616917645,+0000.1683237116049038,+0000.0067486117156220,+0000.1398422043948233,+0000.1398422043948769,+0000.0327374775254409,+0000.0011971817154176,+0000.0000470469571505
+0000.5030438150335061,+0000.1691962212188393,+0000.0065773773736424,+0000.1426253992795084,+0000.1426253992795632,+0000.0345831507653545,+0000.0012976380961441,+0000.0000509989534414
+0000.4949898719940417,+0000.1699919233575542,+0000.0063116405418837,+0000.1453757332058694,+0000.1453757332059254,+0000.0364956552069827,+0000.0014042469797203,+0000.0000551955080220
+0000.4870976293878758,+0000.1704243222339856,+0000.0062422850685776,+0000.1480915298953279,+0000.1480915298953851,+0000.0384758391602212,+0000.0015172214553207,+0000.0000596429033056
+0000.4793678735855556,+0000.1704110859728635,+0000.0064530697142702,+0000.1507711655800725,+0000.1507711655801309,+0000.0405245202199838,+0000.0016367721458916,+0000.0000643472012314
+0000.4718050762411012,+0000.1701596918624327,+0000.0067341552815160,+0000.1534130852784807,+0000.1534130852785403,+0000.0426424852313697,+0000.0017631043227730,+0000.0000693165037859
+0000.4644141695397640,+0000.1699557230147987,+0000.0067970132620313,+0000.1560158127654208,+0000.1560158127654816,+0000.0448304905352750,+0000.0018964169848593,+0000.0000745611323687
+0000.4571964857708470,+0000.1698709424064242,+0000.0065704259643702,+0000.1585779439092045,+0000.1585779439092665,+0000.0470892623245893,+0000.0020369043649071,+0000.0000800913503906
+0000.4501487980466288,+0000.1696912479835832,+0000.0062735260057105,+0000.1610981292393982,+0000.1610981292394613,+0000.0494194968774848,+0000.0021847578148653,+0000.0000859147928672
+0000.4432663437369648,+0000.1691386464853250,+0000.0061908229684672,+0000.1635750622527390,+0000.1635750622528032,+0000.0518218605997112,+0000.0023401654679265,+0000.0000920362360624
+0000.4365468598801083,+0000.1681589201047313,+0000.0063804918817468,+0000.1660074843947791,+0000.1660074843948446,+0000.0542969900466579,+0000.0025033092039750,+0000.0000984600931565
+0000.4299917350710167,+0000.1669792730720224,+0000.0066155429594894,+0000.1683942011473027,+0000.1683942011473693,+0000.0568454921692161,+0000.0026743612256262,+0000.0001051932079568
+0000.4236032257962935,+0000.1658772534300292,+0000.0066176629062743,+0000.1707340924270233,+0000.1707340924270911,+0000.0594679448533203,+0000.0028534831241208,+0000.0001122450358469
+0000.4173804950883440,+0000.1648992145615550,+0000.0063427284910930,+0000.1730261057753794,+0000.1730261057754484,+0000.0621648975650842,+0000.0030408279253913,+0000.0001196248177042
+0000.4113183228998275,+0000.1638176454442160,+0000.0060248036340023,+0000.1752692375974030,+0000.1752692375974730,+0000.0649368718290375,+0000.0032365425455545,+0000.0001273384524856
+0000.4054097039965561,+0000.1623700058494312,+0000.0059347339161104,+0000.1774625195116350,+0000.1774625195117061,+0000.0677843614484821,+0000.0034407674975469,+0000.0001353882685316
+0000.3996497859006188,+0000.1605322428813728,+0000.0061026852412995,+0000.1796050219378084,+0000.1796050219378806,+0000.0707078326539726,+0000.0036536333521335,+0000.0001437760949132
+0000.3940373478101142,+0000.1585459830698058,+0000.0062894411146993,+0000.1816958700485602,+0000.1816958700486337,+0000.0737077244623967,+0000.0038752568080743,+0000.0001525066377150
+0000.3885724479728250,+0000.1566732983174156,+0000.0062339672099301,+0000.1837342548351401,+0000.1837342548352145,+0000.0767844493403402,+0000.0041057398270380,+0000.0001615876620960
+0000.3832525795471593,+0000.1549329434507434,+0000.0059210309273454,+0000.1857194265944262,+0000.1857194265945019,+0000.0799383939689888,+0000.0043451723434153,+0000.0001710265734190
+0000.3780710792418777,+0000.1530888803981256,+0000.0055943078187256,+0000.1876506753209454,+0000.1876506753210220,+0000.0831699197980311,+0000.0045936354082212,+0000.0001808266930507
+0000.3730193098259227,+0000.1509003639841479,+0000.0055041440126954,+0000.1895273154277325,+0000.1895273154278103,+0000.0864793632709691,+0000.0048512010141187,+0000.0001909870366028
+0000.3680904796464053,+0000.1483741945082138,+0000.0056514796735562,+0000.1913486880786334,+0000.1913486880787121,+0000.0898670359205805,+0000.0051179280878750,+0000.0002015060060230
+0000.3632814134749246,+0000.1457602927916289,+0000.0057904713700355,+0000.1931141771103879,+0000.1931141771104677,+0000.0933332246575893,+0000.0053938580945496,+0000.0002123853904158
+0000.3585906133706289,+0000.1432982664390168,+0000.0056838408821441,+0000.1948232210310599,+0000.1948232210311408,+0000.0968781923752212,+0000.0056790143193448,+0000.0002236305514429
+0000.3540145478487872,+0000.1409782052787917,+0000.0053458019414398,+0000.1964753072725741,+0000.1964753072726559,+0000.1005021786565050,+0000.0059734053511231,+0000.0002352463781226
+0000.3495457922738091,+0000.1385609037079012,+0000.0050237373136220,+0000.1980699522598715,+0000.1980699522599544,+0000.1042054002313352,+0000.0062770290197319,+0000.0002472329337741
+0000.3451748125556597,+0000.1358329565910399,+0000.0049413523904382,+0000.1996066848876821,+0000.1996066848877660,+0000.1079880510352889,+0000.0065898724092370,+0000.0002595852428873
+0000.3408936465809838,+0000.1328313637505851,+0000.0050703869591677,+0000.2010850477865438,+0000.2010850477866287,+0000.1118503020785609,+0000.0069119074205298,+0000.0002722976369995
+0000.3366979267159504,+0000.1298076496299775,+0000.0051644411209139,+0000.2025046133411130,+0000.2025046133411988,+0000.1157923014899817,+0000.0072430859475665,+0000.0002853684132976
+0000.3325853300544304,+0000.1269727029019408,+0000.0050156590001649,+0000.2038649968761275,+0000.2038649968762142,+0000.1198141748933781,+0000.0075833393687537,+0000.0002988000289897
+0000.3285520153091054,+0000.1242880664455495,+0000.0046670108029028,+0000.2051658521241674,+0000.2051658521242551,+0000.1239160258972658,+0000.0079325828884412,+0000.0003125944083121
+0000.3245905328970792,+0000.1215170417106301,+0000.0043633178125970,+0000.2064068514945051,+0000.2064068514945937,+0000.1280979363048999,+0000.0082907203490603,+0000.0003267479366338
+0000.3206912322483771,+0000.1184781561906944,+0000.0042964125394270,+0000.2075876687083121,+0000.2075876687084017,+0000.1323599658621641,+0000.0086576444900027,+0000.0003412512526201
+0000.3168457869186923,+0000.1152366892627829,+0000.0044100872773864,+0000.2087079792012588,+0000.2087079792013491,+0000.1367021517574913,+0000.0090332321142075,+0000.0003560942668311
+0000.3130494242899779,+0000.1120388024593904,+0000.0044637019072769,+0000.2097674763479675,+0000.2097674763480588,+0000.1411245082816001,+0000.0094173388640528,+0000.0003712715016750
+0000.3092997356513079,+0000.1090614007373369,+0000.0042834834223267,+0000.2107658860405567,+0000.2107658860406490,+0000.1456270268438012,+0000.0098097989595438,+0000.0003867823044770
+0000.3055932738888202,+0000.1062388006524928,+0000.0039392658671539,+0000.2117029637606142,+0000.2117029637607072,+0000.1502096761254433,+0000.0102104304462723,+0000.0004026254984954
+0000.3019232750954312,+0000.1033426249159761,+0000.0036669123586292,+0000.2125784755258854,+0000.2125784755259793,+0000.1548724019382536,+0000.0106190409314426,+0000.0004187937084020
+0000.2982807170898265,+0000.1002268534341511,+0000.0036222415062986,+0000.2133921800643388,+0000.2133921800644337,+0000.1596151265663827,+0000.0110354281264981,+0000.0004352731480701
+0000.2946576715501030,+0000.0969819825707345,+0000.0037235170461511,+0000.2141438285347049,+0000.2141438285348004,+0000.1644377478080166,+0000.0114593746403692,+0000.0004520493151197
+0000.2910496933670295,+0000.0938418666119265,+0000.0037421844284952,+0000.2148331810175553,+0000.2148331810176518,+0000.1693401381666169,+0000.0118906423651703,+0000.0004691130255538
+0000.2874549567676450,+0000.0909453704583617,+0000.0035420500010574,+0000.2154600226070398,+0000.2154600226071370,+0000.1743221444333452,+0000.0123289724653942,+0000.0004864606600190
+0000.2838710258605657,+0000.0882020773788522,+0000.0032168048565660,+0000.2160241623777999,+0000.2160241623778979,+0000.1793835874459457,+0000.0127740915376344,+0000.0005040881647373
+0000.2802924327937124,+0000.0853976996279377,+0000.0029870722311389,+0000.2165254154054680,+0000.2165254154055668,+0000.1845242615541310,+0000.0132257182813718,+0000.0005219847006726
+0000.2767114194487628,+0000.0824240315860313,+0000.0029697490814520,+0000.2169635848033767,+0000.2169635848034762,+0000.1897439335273527,+0000.0136835643396830,+0000.0005401324098646
+0000.2731211016389928,+0000.0793927444519014,+0000.0030610495102713,+0000.2173384608910802,+0000.2173384608911803,+0000.1950423411175024,+0000.0141473287266825,+0000.0005585127723884
+0000.2695179686637828,+0000.0765187573611817,+0000.0030506011838594,+0000.2176498379366112,+0000.2176498379367121,+0000.2004191917678439,+0000.0146166918113751,+0000.0005771133386329
+0000.2659013087075288,+0000.0739002163365688,+0000.0028420061026018,+0000.2178975317706880,+0000.2178975317707896,+0000.2058741617587059,+0000.0150913155244701,+0000.0005959280286462
+0000.2622701635318276,+0000.0714255561668623,+0000.0025488221985343,+0000.2180813808125443,+0000.2180813808126465,+0000.2114068955858847,+0000.0155708503882157,+0000.0006149505034838
+0000.2586208105568700,+0000.0689001089575934,+0000.0023705062910183,+0000.2182012294492564,+0000.2182012294493592,+0000.2170170050654160,+0000.0160549430922974,+0000.0006341671381885
+0000.2549472231428779,+0000.0662546381568526,+0000.0023834561294568,+0000.2182569101766003,+0000.2182569101767037,+0000.2227040678540898,+0000.0165432376219852,+0000.0006535567414329
+0000.2512440337105094,+0000.0636171607307944,+0000.0024662285667160,+0000.2182482422738081,+0000.2182482422739122,+0000.2284676255888659,+0000.0170353693112095,+0000.0006730975441838
+0000.2475090933519626,+0000.0611776252167666,+0000.0024322688645609,+0000.2181750486890289,+0000.2181750486891336,+0000.2343071821760028,+0000.0175309583900482,+0000.0006927746224955
+0000.2437431480136696,+0000.0589922677195718,+0000.0022258409634390,+0000.2180371750585192,+0000.2180371750586244,+0000.2402222025729260,+0000.0180296103374608,+0000.0007125802757884
+0000.2399469880267792,+0000.0569329204124917,+0000.0019755635643599,+0000.2178344928119998,+0000.2178344928121056,+0000.2462121118752750,+0000.0185309236931393,+0000.0007325068038488
+0000.2361188828653446,+0000.0548296336906776,+0000.0018543838580312,+0000.2175668840681950,+0000.2175668840683013,+0000.2522762941682645,+0000.0190344984700239,+0000.0007525388111610
+0000.2322547978556787,+0000.0526520718373441,+0000.0018980010921582,+0000.2172342240250434,+0000.2172342240251502,+0000.2584140907818739,+0000.0195399375366523,+0000.0007726528460982
+0000.2283511449719135,+0000.0505391940169197,+0000.0019724393904322,+0000.2168363791182754,+0000.2168363791183826,+0000.2646247981369126,+0000.0200468402735242,+0000.0007928249736389
+0000.2244073528670375,+0000.0486507802036255,+0000.0019199189871714,+0000.2163732238453874,+0000.2163732238454952,+0000.2709076657497951,+0000.0205547956293358,+0000.0008130388721512
+0000.2204257548234903,+0000.0470014986452252,+0000.0017248610145406,+0000.2158446609433382,+0000.2158446609434465,+0000.2772618947940841,+0000.0210633825130217,+0000.0008332863228524
+0000.2164089432696709,+0000.0454519083263580,+0000.0015255207542917,+0000.2152506264479974,+0000.2152506264481059,+0000.2836866370535819,+0000.0215721782577892,+0000.0008535594422040
+0000.2123572062564284,+0000.0438612545575211,+0000.0014637831260363,+0000.2145910761325150,+0000.2145910761326240,+0000.2901809936941130,+0000.0220807677686966,+0000.0008738423320647
+0000.2082685397742988,+0000.0422368294608550,+0000.0015358252298746,+0000.2138659681948488,+0000.2138659681949581,+0000.2967440134399048,+0000.0225887451090545,+0000.0008941105962044
+0000.2041411769121974,+0000.0407227789718348,+0000.0016007860318576,+0000.2130752608008792,+0000.2130752608009890,+0000.3033746903193415,+0000.0230957067295416,+0000.0009143394333579
+0000.1999761203310854,+0000.0394445575551976,+0000.0015337470772296,+0000.2122189285544075,+0000.2122189285545177,+0000.3100719615806840,+0000.0236012439637592,+0000.0009345123831181
+0000.1957772035475259,+0000.0383771186006237,+0000.0013574393887018,+0000.2112969834694611,+0000.2112969834695715,+0000.3168347062333113,+0000.0241049433252959,+0000.0009546219655079
+0000.1915486599820576,+0000.0373756428600259,+0000.0012139327400868,+0000.2103094817238497,+0000.2103094817239604,+0000.3236617440765730,+0000.0246063954610136,+0000.0009746614324322
+0000.1872926093090486,+0000.0363322462601349,+0000.0012104660293583,+0000.2092565115467900,+0000.2092565115469010,+0000.3305518346150271,+0000.0251052049082310,+0000.0009946157845080
+0000.1830089047675216,+0000.0352894215207448,+0000.0013061930486888,+0000.2081381761663859,+0000.2081381761664970,+0000.3375036753885854,+0000.0256009918268631,+0000.0010144611147124
+0000.1786974333101417,+0000.0343906182845455,+0000.0013593094827957,+0000.2069545905771684,+0000.2069545905772798,+0000.3445158998540118,+0000.0260933847705720,+0000.0010341731434843
+0000.1743605652703097,+0000.0337240039269054,+0000.0012808116343797,+0000.2057058972970603,+0000.2057058972971719,+0000.3515870754459706,+0000.0265820125464033,+0000.0010537365817980
+0000.1700033521066014,+0000.0332280924977185,+0000.0011286274770788,+0000.2043922876774133,+0000.2043922876775250,+0000.3587157023320117,+0000.0270665042651293,+0000.0010731459665210
+0000.1656313187584893,+0000.0327588974337656,+0000.0010426554831950,+0000.2030140099804461,+0000.2030140099805577,+0000.3659002127564097,+0000.0275464985995795,+0000.0010923970075560
+0000.1612480459159777,+0000.0322441195036333,+0000.0010930161716797,+0000.2015713585253739,+0000.2015713585254858,+0000.3731389703460553,+0000.0280216540137888,+0000.0011114769980046
+0000.1568548907774417,+0000.0317579525872352,+0000.0012055596821976,+0000.2000646567960580,+0000.2000646567961699,+0000.3804302688481751,+0000.0284916505849955,+0000.0011303639277258
+0000.1524530527262309,+0000.0314373576607908,+0000.0012435350704443,+0000.1984942532385674,+0000.1984942532386793,+0000.3877723303999390,+0000.0289561822957083,+0000.0011490353696389
+0000.1480458986326207,+0000.0313315493062580,+0000.0011557496486408,+0000.1968605359108078,+0000.1968605359109198,+0000.3951633039815127,+0000.0294149481867505,+0000.0011674784224890
+0000.1436392625880384,+0000.0313471504735609,+0000.0010310722840847,+0000.1951639536151401,+0000.1951639536152521,+0000.4026012646256343,+0000.0298676520040869,+0000.0011856907942017
+0000.1392394693119206,+0000.0313472643951894,+0000.0010013198652431,+0000.1934050248539480,+0000.1934050248540598,+0000.4100842133164005,+0000.0303140115702512,+0000.0012036718329865
+0000.1348510550544233,+0000.0312967956138507,+0000.0010982347338032,+0000.1915843279786214,+0000.1915843279787331,+0000.4176100769290494,+0000.0307537693488233,+0000.0012214123626946
+0000.1304763982230915,+0000.0312971801294684,+0000.0012191575566900,+0000.1897024843267170,+0000.1897024843268286,+0000.4251767076198046,+0000.0311866943140671,+0000.0012388935033316
+0000.1261175469812884,+0000.0314733948360252,+0000.0012382011803562,+0000.1877601528541291,+0000.1877601528542406,+0000.4327818817237826,+0000.0316125737625706,+0000.0012560958076064
+0000.1217783831568662,+0000.0318353767635625,+0000.0011426412320206,+0000.1857580432860430,+0000.1857580432861543,+0000.4404232988288302,+0000.0320312037046185,+0000.0012730097419037
+0000.1174649925823678,+0000.0322634756960923,+0000.0010470519492783,+0000.1836969365402296,+0000.1836969365403407,+0000.4480985816572584,+0000.0324423879585907,+0000.0012896370758412
+0000.1131839259347302,+0000.0326339110120015,+0000.0010695690158413,+0000.1815776940806339,+0000.1815776940807448,+0000.4558052767305079,+0000.0328459474499794,+0000.0013059816955599
+0000.1089400964777586,+0000.0329492156464115,+0000.0012035652611951,+0000.1794012487866649,+0000.1794012487867754,+0000.4635408551519709,+0000.0332417309885105,+0000.0013220389007124
+0000.1047363539292832,+0000.0333327909539079,+0000.0013235552417327,+0000.1771685879937785,+0000.1771685879938887,+0000.4713027128550205,+0000.0336296171675190,+0000.0013377938648686
+0000.1005750721699886,+0000.0338926206068410,+0000.0013199066582051,+0000.1748807468008123,+0000.1748807468009222,+0000.4790881703264334,+0000.0340095057227852,+0000.0013532309140109
+0000.0964601199671847,+0000.0346003711278752,+0000.0012177460382143,+0000.1725388193743825,+0000.1725388193744919,+0000.4868944724831912,+0000.0343813071329167,+0000.0013683445017426
+0000.0923972741584083,+0000.0353165613207917,+0000.0011513368115861,+0000.1701439781579264,+0000.1701439781580355,+0000.4947187893922743,+0000.0347449410326280,+0000.0013831409683486
+0000.0883927225771487,+0000.0359360520483128,+0000.0012200666996345,+0000.1676974831520510,+0000.1676974831521596,+0000.5025582178549041,+0000.0351003452733687,+0000.0013976292424197
+0000.0844511712657291,+0000.0364981780400498,+0000.0013802245910997,+0000.1652006732341072,+0000.1652006732342153,+0000.5104097831792246,+0000.0354474868157450,+0000.0014118096398283
+0000.0805753910115213,+0000.0371423808414185,+0000.0014898541191496,+0000.1626549490161200,+0000.1626549490162276,+0000.5182704404272196,+0000.0357863636736010,+0000.0014256718947414
+0000.0767675650885359,+0000.0379552966262322,+0000.0014603333639144,+0000.1600617647389410,+0000.1600617647390480,+0000.5261370750922995,+0000.0361169958836769,+0000.0014392044673512
