+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0001.0000000000000000
+0000.0000000000017782,+0000.0000000000000000,+0000.0000000000000000,+0000.9999999999982218
+0000.0000000001137568,+0000.0000000000000028,+0000.0000000000000000,+0000.9999999998862401
+0000.0000000012948550,+0000.0000000000000714,+0000.0000000000000009,+0000.9999999987050726
+0000.0000000072682345,+0000.0000000000007043,+0000.0000000000000133,+0000.9999999927310478
+0000.0000000276913139,+0000.0000000000041477,+0000.0000000000001041,+0000.9999999723044344
+0000.0000000825590834,+0000.0000000000176499,+0000.0000000000005271,+0000.9999999174227392
+0000.0000002078062729,+0000.0000000000600818,+0000.0000000000019831,+0000.9999997921316619
+0000.0000004620643862,+0000.0000000001737596,+0000.0000000000060461,+0000.9999995377558076
+0000.0000009345203604,+0000.0000000004436267,+0000.0000000000158508,+0000.9999990650201620
+0000.0000017538147732,+0000.0000000010261667,+0000.0000000000372260,+0000.9999982451218339
+0000.0000030979091065,+0000.0000000021907104,+0000.0000000000804398,+0000.9999968998197432
+0000.0000052048434683,+0000.0000000043762584,+0000.0000000001625554,+0000.9999947906177175
+0000.0000083842983882,+0000.0000000082673640,+0000.0000000003102840,+0000.9999916071239634
+0000.0000130298670602,+0000.0000000148926332,+0000.0000000005634533,+0000.9999869546768529
+0000.0000196319380103,+0000.0000000257490369,+0000.0000000009796464,+0000.9999803413333062
+0000.0000287910825904,+0000.0000000429551079,+0000.0000000016406277,+0000.9999711643216739
+0000.0000412318366189,+0000.0000000694367388,+0000.0000000026605283,+0000.9999586960661141
+0000.0000578167606108,+0000.0000001091502488,+0000.0000000041949612,+0000.9999420698941789
+0000.0000795606586284,+0000.0000001673473779,+0000.0000000064504318,+0000.9999202655435616
+0000.0001076448324836,+0000.0000002508853535,+0000.0000000096948332,+0000.9998920945873296
+0000.0001434312462267,+0000.0000003685834540,+0000.0000000142710691,+0000.9998561858992502
+0000.0001884764750778,+0000.0000005316276764,+0000.0000000206150580,+0000.9998109712821877
+0000.0002445453122705,+0000.0000007540275311,+0000.0000000292766821,+0000.9997546713835160
+0000.0003136239063263,+0000.0000010531309273,+0000.0000000409404415,+0000.9996852820223046
+0000.0003979323009052,+0000.0000014502013971,+0000.0000000564444169,+0000.9996005610532807
+0000.0004999362509386,+0000.0000019710568856,+0000.0000000768006481,+0000.9994980158915275
+0000.0006223581925687,+0000.0000026467657780,+0000.0000001032223696,+0000.9993748918192834
+0000.0007681872491433,+0000.0000035143982204,+0000.0000001371599076,+0000.9992281611927286
+0000.0009406881593391,+0000.0000046178374794,+0000.0000001803399329,+0000.9990545136632484
+0000.0011434090161081,+0000.0000060086594046,+0000.0000002347998575,+0000.9988503475246296
+0000.0013801877084965,+0000.0000077470821130,+0000.0000003029153831,+0000.9986117622940072
+0000.0016551569647951,+0000.0000099029765502,+0000.0000003874297087,+0000.9983345526289459
+0000.0019727479050692,+0000.0000125569231700,+0000.0000004914961854,+0000.9980142036755751
+0000.0023376920211507,+0000.0000158013080352,+0000.0000006187362195,+0000.9976458879345944
+0000.0027550215096060,+0000.0000197414663175,+0000.0000007732992213,+0000.9972244637248551
+0000.0032300678880241,+0000.0000244968858709,+0000.0000009599078192,+0000.9967444753182856
+0000.0037684588307123,+0000.0000302024693372,+0000.0000011838865243,+0000.9962001548134262
+0000.0043761131702339,+0000.0000370098313543,+0000.0000014511925684,+0000.9955854258058431
+0000.0050592340259256,+0000.0000450886007994,+0000.0000017684711311,+0000.9948939089021436
+0000.0058243000348346,+0000.0000546277170051,+0000.0000021431355660,+0000.9941189291125944
+0000.0066780546698916,+0000.0000658367364517,+0000.0000025834457552,+0000.9932535251479013
+0000.0076274936348834,+0000.0000789471719137,+0000.0000030985545893,+0000.9922904606386134
+0000.0086798503317945,+0000.0000942138577653,+0000.0000036985224882,+0000.9912222372879516
+0000.0098425794087607,+0000.0001119162978096,+0000.0000043943356130,+0000.9900411099578165
+0000.0111233384153397,+0000.0001323599455362,+0000.0000051979656194,+0000.9887391036735043
+0000.0125299676089481,+0000.0001558774038067,+0000.0000061224684438,+0000.9873080325188011
+0000.0140704679652718,+0000.0001828295773970,+0000.0000071820739994,+0000.9857395203833315
+0000.0157529774475172,+0000.0002136068166887,+0000.0000083922179035,+0000.9840250235178901
+0000.0175857455929161,+0000.0002486300408445,+0000.0000097695193262,+0000.9821558548469129
+0000.0195771064878783,+0000.0002883517699762,+0000.0000113317661419,+0000.9801232099760036
+0000.0217354502239352,+0000.0003332569917933,+0000.0000130979671190,+0000.9779181948171523
+0000.0240691929447520,+0000.0003838638523162,+0000.0000150884627850,+0000.9755318547401464
+0000.0265867456009294,+0000.0004407242324032,+0000.0000173250162514,+0000.9729552051504157
+0000.0292964815256916,+0000.0005044242737330,+0000.0000198308097361,+0000.9701792633908392
+0000.0322067029431200,+0000.0005755848368408,+0000.0000226303583968,+0000.9671950818616418
+0000.0353256065318096,+0000.0006548617865776,+0000.0000257494385574,+0000.9639937822430553
+0000.0386612481883284,+0000.0007429460018939,+0000.0000292151190327,+0000.9605665906907446
+0000.0422215071527651,+0000.0008405631084481,+0000.0000330558777765,+0000.9569048738610100
+0000.0460140496604087,+0000.0009484730378547,+0000.0000373016836453,+0000.9530001756180910
+0000.0500462922721699,+0000.0010674695129946,+0000.0000419839364658,+0000.9488442542783697
