+0001.0000000000000000+0000.0000000000000000j,+0000.0100000000000000+0000.0000000000000000j,+0000.0011180339887499-0000.0000000000000000j,+0000.0011180339887499-0000.0000000000000000j,+0000.0000000000000000+0000.0000000000000000j,+0000.0000000000000000+0000.0000000000000000j
+0000.0100000000000000+0000.0000000000000000j,+0001.0000000000000000+0000.0000000000000000j,+0000.0000000000000000+0000.0000000000000000j,+0000.0000000000000000+0000.0000000000000000j,+0000.0000000000000000+0000.0000000000000000j,+0000.0000000000000000+0000.0000000000000000j
+0000.0011180339887499+0000.0000000000000000j,+0000.0000000000000000+0000.0000000000000000j,+0001.0000000000000000+0000.0000000000000000j,+0000.0000000000000000+0000.0000000000000000j,-0000.0000000000000000-0000.0011180339887499j,+0000.0000000000000000+0000.0000000000000000j
+0000.0011180339887499+0000.0000000000000000j,+0000.0000000000000000+0000.0000000000000000j,+0000.0000000000000000+0000.0000000000000000j,+0001.0000000000000000+0000.0000000000000000j,+0000.0011180339887499-0000.0000000000000000j,+0000.0000000000000000+0000.0000000000000000j
+0000.0000000000000000+0000.0000000000000000j,+0000.0000000000000000+0000.0000000000000000j,-0000.0000000000000000+0000.0011180339887499j,+0000.0011180339887499+0000.0000000000000000j,+0001.0000000000000000+0000.0000000000000000j,+0000.0100000000000000+0000.0000000000000000j
+0000.0000000000000000+0000.0000000000000000j,+0000.0000000000000000+0000.0000000000000000j,+0000.0000000000000000+0000.0000000000000000j,+0000.0000000000000000+0000.0000000000000000j,+0000.0100000000000000+0000.0000000000000000j,+0001.0000000000000000+0000.0000000000000000j
