+0000.9999999999999998,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000
+0000.9998993128416289,+0000.0000987473712607,+0000.0000009397040323,+0000.0000010000830780
+0000.9996006521650371,+0000.0003829097692746,+0000.0000124382332285,+0000.0000039998324597
+0000.9991110460352371,+0000.0008343873844585,+0000.0000455688114800,+0000.0000089977688240
+0000.9984347567787346,+0000.0014588598914651,+0000.0000903918596780,+0000.0000159914701223
+0000.9975699715336775,+0000.0022847509584964,+0000.0001202999260819,+0000.0000249775817439
+0000.9965118348780817,+0000.0033266850416875,+0000.0001255282894156,+0000.0000359517908149
+0000.9952588273680227,+0000.0045571816666065,+0000.0001350821616995,+0000.0000489088036713
+0000.9938161982649363,+0000.0059274964871446,+0000.0001924628775273,+0000.0000638423703916
+0000.9921930705180495,+0000.0074216702078517,+0000.0003045139226811,+0000.0000807453514177
+0000.9903960749456104,+0000.0090818773581315,+0000.0004224379245443,+0000.0000996097717135
+0000.9884257843943907,+0000.0109673215001678,+0000.0004864672886224,+0000.0001204268168191
+0000.9862794483252397,+0000.0130837329092554,+0000.0004936319761304,+0000.0001431867893742
+0000.9839573156794315,+0000.0153624402125330,+0000.0005123650117326,+0000.0001678790963027
+0000.9814663065898092,+0000.0177220757409979,+0000.0006171253544730,+0000.0001944923147196
+0000.9788174187379086,+0000.0201544014110735,+0000.0008051655462407,+0000.0002230143047768
+0000.9760194301209157,+0000.0227394439089397,+0000.0009876936869825,+0000.0002534322831622
+0000.9730750961435375,+0000.0255630629914182,+0000.0010761080593565,+0000.0002857328056878
+0000.9699835645385921,+0000.0286170936186139,+0000.0010794401397487,+0000.0003199017030450
+0000.9667466024819626,+0000.0317913765554937,+0000.0011060968905544,+0000.0003559240719889
+0000.9633724896228320,+0000.0349769430712358,+0000.0012567829283793,+0000.0003937843775526
+0000.9598737485633319,+0000.0381785868976908,+0000.0015141979286743,+0000.0004334666103029
+0000.9562609566541493,+0000.0415144410999188,+0000.0017496478659893,+0000.0004749543799423
+0000.9525387239969819,+0000.0450922539791767,+0000.0018507911394097,+0000.0005182308844314
+0000.9487077671238723,+0000.0488855827056072,+0000.0018433713491354,+0000.0005632788213848
+0000.9447710020391841,+0000.0527438332746573,+0000.0018750843096304,+0000.0006100803765279
+0000.9407376427775611,+0000.0565362351265184,+0000.0020675047402261,+0000.0006586173556941
+0000.9366212788952795,+0000.0602854259001004,+0000.0023844238213815,+0000.0007088713832382
+0000.9324338350994895,+0000.0641467637350160,+0000.0026585771499325,+0000.0007608240155615
+0000.9281813466461938,+0000.0682446493452753,+0000.0027595473121962,+0000.0008144566963344
+0000.9238656707395414,+0000.0725307724505856,+0000.0027338061702795,+0000.0008697506395931
+0000.9194904095056620,+0000.0768164710100206,+0000.0027664326763261,+0000.0009266868079913
+0000.9150652001647488,+0000.0809555138887066,+0000.0029940398796301,+0000.0009852460669146
+0000.9106041619544910,+0000.0849924835316348,+0000.0033579450942089,+0000.0010454094196653
+0000.9061200401231175,+0000.0891179522117311,+0000.0036548495250775,+0000.0011071581400737
+0000.9016197936589272,+0000.0934674571697058,+0000.0037422754581224,+0000.0011704737132440
